"Format","MoTeC CSV File",,,"Workbook","GPS"
"Venue","Spielberg Autocross",,,"Worksheet","Worksheet (1)"
"Vehicle","GFR16e",,,"Vehicle Desc",""
"Driver","Rainer Pfeffer",,,"Engine ID",""
"Device","ADL"
"Comment","Autocross",,,"Session","2016"
"Log Date","03.08.2016",,,"Origin Time","0,000","s"
"Log Time","16:48:24",,,"Start Time","0,020","s"
"Sample Rate","20,000","Hz",,"End Time","2141,970","s"
"Duration","2141,950","s",,"Start Distance","0","m"
"Range","No Lap (selection)",,,"End Distance","2365","m"


"Time","GPS Latitude","GPS Longitude","GPS Altitude","GPS Sats Used"
"s","deg","deg","m",""


"8,900","47,2205400","14,7613083","692,7","9"
"8,950","47,2205400","14,7613083","692,7","9"
"9,000","47,2205400","14,7613083","692,7","9"
"9,050","47,2205400","14,7613083","692,7","9"
"9,100","47,2205400","14,7613083","692,7","9"
"9,150","47,2205400","14,7613083","692,7","9"
"9,200","47,2205400","14,7613083","692,7","9"
"9,250","47,2205400","14,7613083","692,7","9"
"9,300","47,2205400","14,7613083","692,7","9"
"9,350","47,2205400","14,7613083","692,7","9"
"9,400","47,2205400","14,7613083","692,7","9"
"9,450","47,2205400","14,7613083","692,7","9"
"9,500","47,2205400","14,7613083","692,7","9"
"9,550","47,2205400","14,7613083","692,7","9"
"9,600","47,2205400","14,7613083","692,7","9"
"9,650","47,2205400","14,7613083","692,7","9"
"9,700","47,2205400","14,7613083","692,7","9"
"9,750","47,2205400","14,7613083","692,7","9"
"9,800","47,2205400","14,7613083","692,7","9"
"9,850","47,2205400","14,7613083","692,7","9"
"9,900","47,2205400","14,7613083","692,7","9"
"9,950","47,2205400","14,7613083","692,7","9"
"10,000","47,2205400","14,7613083","692,7","9"
"10,050","47,2205400","14,7613083","692,7","9"
"10,100","47,2205400","14,7613083","692,7","9"
"10,150","47,2205400","14,7613083","692,7","9"
"10,200","47,2205400","14,7613083","692,7","9"
"10,250","47,2205400","14,7613083","692,7","9"
"10,300","47,2205400","14,7613083","692,7","9"
"10,350","47,2205400","14,7613083","692,7","9"
"10,400","47,2205400","14,7613083","692,7","9"
"10,450","47,2205400","14,7613083","692,7","9"
"10,500","47,2205400","14,7613083","692,7","9"
"10,550","47,2205400","14,7613083","692,7","9"
"10,600","47,2205400","14,7613083","692,7","9"
"10,650","47,2205400","14,7613083","692,7","9"
"10,700","47,2205400","14,7613083","692,7","9"
"10,750","47,2205400","14,7613083","692,7","9"
"10,800","47,2205400","14,7613083","692,7","9"
"10,850","47,2205400","14,7613083","692,7","9"
"10,900","47,2205400","14,7613083","692,7","9"
"10,950","47,2205400","14,7613083","692,7","9"
"11,000","47,2205400","14,7613083","692,7","9"
"11,050","47,2205400","14,7613083","692,7","9"
"11,100","47,2205400","14,7613083","692,7","9"
"11,150","47,2205400","14,7613083","692,7","9"
"11,200","47,2205400","14,7613083","692,7","9"
"11,250","47,2205400","14,7613083","692,7","9"
"11,300","47,2205400","14,7613083","692,7","9"
"11,350","47,2205400","14,7613083","692,7","9"
"11,400","47,2205400","14,7613083","692,7","9"
"11,450","47,2205400","14,7613083","692,7","9"
"11,500","47,2205400","14,7613083","692,7","9"
"11,550","47,2205400","14,7613083","692,7","9"
"11,600","47,2205400","14,7613083","692,7","9"
"11,650","47,2205400","14,7613083","692,7","9"
"11,700","47,2205400","14,7613083","692,7","9"
"11,750","47,2205400","14,7613083","692,7","9"
"11,800","47,2205400","14,7613083","692,7","9"
"11,850","47,2205400","14,7613083","692,7","9"
"11,900","47,2205400","14,7613083","692,7","9"
"11,950","47,2205400","14,7613083","692,7","9"
"12,000","47,2205400","14,7613083","692,7","9"
"12,050","47,2205400","14,7613083","692,7","9"
"12,100","47,2205400","14,7613083","692,7","9"
"12,150","47,2205400","14,7613083","692,7","9"
"12,200","47,2205400","14,7613083","692,7","9"
"12,250","47,2205400","14,7613083","692,7","9"
"12,300","47,2205400","14,7613083","692,6","9"
"12,350","47,2205400","14,7613083","692,6","9"
"12,400","47,2205400","14,7613083","692,6","9"
"12,450","47,2205400","14,7613083","692,6","9"
"12,500","47,2205400","14,7613083","692,6","9"
"12,550","47,2205400","14,7613083","692,6","9"
"12,600","47,2205400","14,7613083","692,6","9"
"12,650","47,2205400","14,7613083","692,6","9"
"12,700","47,2205400","14,7613083","692,6","9"
"12,750","47,2205400","14,7613083","692,6","9"
"12,800","47,2205400","14,7613083","692,6","9"
"12,850","47,2205400","14,7613083","692,6","9"
"12,900","47,2205400","14,7613083","692,6","9"
"12,950","47,2205400","14,7613083","692,6","9"
"13,000","47,2205400","14,7613083","692,6","9"
"13,050","47,2205400","14,7613083","692,6","9"
"13,100","47,2205400","14,7613083","692,6","9"
"13,150","47,2205400","14,7613083","692,6","9"
"13,200","47,2205400","14,7613083","692,6","9"
"13,250","47,2205400","14,7613083","692,6","9"
"13,300","47,2205400","14,7613083","692,6","9"
"13,350","47,2205400","14,7613083","692,6","9"
"13,400","47,2205400","14,7613083","692,6","9"
"13,450","47,2205400","14,7613083","692,6","9"
"13,500","47,2205400","14,7613083","692,6","9"
"13,550","47,2205400","14,7613083","692,6","9"
"13,600","47,2205400","14,7613083","692,6","9"
"13,650","47,2205400","14,7613083","692,6","9"
"13,700","47,2205400","14,7613083","692,6","9"
"13,750","47,2205400","14,7613083","692,6","9"
"13,800","47,2205400","14,7613083","692,6","9"
"13,850","47,2205400","14,7613083","692,6","9"
"13,900","47,2205400","14,7613083","692,6","9"
"13,950","47,2205400","14,7613083","692,6","9"
"14,000","47,2205400","14,7613083","692,6","9"
"14,050","47,2205400","14,7613083","692,6","9"
"14,100","47,2205400","14,7613083","692,6","9"
"14,150","47,2205400","14,7613083","692,6","9"
"14,200","47,2205400","14,7613083","692,6","9"
"14,250","47,2205400","14,7613083","692,6","9"
"14,300","47,2205400","14,7613083","692,6","9"
"14,350","47,2205400","14,7613083","692,6","9"
"14,400","47,2205400","14,7613083","692,6","9"
"14,450","47,2205400","14,7613083","692,6","9"
"14,500","47,2205400","14,7613083","692,6","9"
"14,550","47,2205400","14,7613083","692,6","9"
"14,600","47,2205400","14,7613083","692,6","9"
"14,650","47,2205400","14,7613083","692,6","9"
"14,700","47,2205400","14,7613083","692,6","9"
"14,750","47,2205400","14,7613083","692,6","9"
"14,800","47,2205400","14,7613083","692,6","9"
"14,850","47,2205400","14,7613083","692,6","9"
"14,900","47,2205400","14,7613083","692,6","9"
"14,950","47,2205400","14,7613083","692,6","9"
"15,000","47,2205400","14,7613083","692,6","9"
"15,050","47,2205400","14,7613083","692,6","9"
"15,100","47,2205400","14,7613083","692,6","9"
"15,150","47,2205400","14,7613083","692,6","9"
"15,200","47,2205400","14,7613083","692,6","9"
"15,250","47,2205400","14,7613083","692,6","9"
"15,300","47,2205400","14,7613083","692,6","9"
"15,350","47,2205400","14,7613083","692,6","9"
"15,400","47,2205400","14,7613083","692,6","9"
"15,450","47,2205400","14,7613083","692,6","9"
"15,500","47,2205400","14,7613083","692,6","9"
"15,550","47,2205400","14,7613083","692,6","9"
"15,600","47,2205400","14,7613083","692,6","9"
"15,650","47,2205400","14,7613083","692,6","9"
"15,700","47,2205400","14,7613083","692,6","9"
"15,750","47,2205400","14,7613083","692,6","9"
"15,800","47,2205400","14,7613083","692,6","9"
"15,850","47,2205400","14,7613083","692,6","9"
"15,900","47,2205400","14,7613083","692,6","9"
"15,950","47,2205400","14,7613083","692,6","9"
"16,000","47,2205400","14,7613083","692,6","9"
"16,050","47,2205400","14,7613083","692,6","9"
"16,100","47,2205400","14,7613083","692,5","9"
"16,150","47,2205400","14,7613083","692,5","9"
"16,200","47,2205400","14,7613083","692,5","9"
"16,250","47,2205400","14,7613083","692,5","9"
"16,300","47,2205400","14,7613083","692,5","9"
"16,350","47,2205400","14,7613083","692,5","9"
"16,400","47,2205400","14,7613083","692,5","9"
"16,450","47,2205400","14,7613083","692,5","9"
"16,500","47,2205400","14,7613083","692,5","9"
"16,550","47,2205400","14,7613083","692,5","9"
"16,600","47,2205400","14,7613083","692,5","9"
"16,650","47,2205400","14,7613083","692,5","9"
"16,700","47,2205400","14,7613083","692,5","9"
"16,750","47,2205400","14,7613083","692,5","9"
"16,800","47,2205400","14,7613083","692,5","9"
"16,850","47,2205400","14,7613083","692,5","9"
"16,900","47,2205400","14,7613083","692,5","9"
"16,950","47,2205400","14,7613083","692,5","9"
"17,000","47,2205400","14,7613083","692,5","9"
"17,050","47,2205400","14,7613083","692,5","9"
"17,100","47,2205400","14,7613083","692,5","9"
"17,150","47,2205400","14,7613083","692,5","9"
"17,200","47,2205400","14,7613083","692,5","9"
"17,250","47,2205400","14,7613083","692,5","9"
"17,300","47,2205400","14,7613083","692,5","9"
"17,350","47,2205400","14,7613083","692,5","9"
"17,400","47,2205400","14,7613083","692,5","9"
"17,450","47,2205400","14,7613083","692,5","9"
"17,500","47,2205400","14,7613083","692,5","9"
"17,550","47,2205400","14,7613083","692,5","9"
"17,600","47,2205400","14,7613083","692,5","9"
"17,650","47,2205400","14,7613083","692,5","9"
"17,700","47,2205400","14,7613083","692,5","9"
"17,750","47,2205400","14,7613083","692,5","9"
"17,800","47,2205400","14,7613083","692,5","9"
"17,850","47,2205400","14,7613083","692,5","9"
"17,900","47,2205400","14,7613083","692,5","9"
"17,950","47,2205400","14,7613083","692,5","9"
"18,000","47,2205400","14,7613083","692,5","9"
"18,050","47,2205400","14,7613083","692,5","9"
"18,100","47,2205400","14,7613083","692,5","9"
"18,150","47,2205400","14,7613083","692,5","9"
"18,200","47,2205400","14,7613083","692,5","9"
"18,250","47,2205400","14,7613083","692,5","9"
"18,300","47,2205400","14,7613083","692,5","9"
"18,350","47,2205400","14,7613083","692,5","9"
"18,400","47,2205400","14,7613083","692,5","9"
"18,450","47,2205400","14,7613083","692,5","9"
"18,500","47,2205400","14,7613083","692,5","9"
"18,550","47,2205400","14,7613083","692,5","9"
"18,600","47,2205400","14,7613083","692,5","9"
"18,650","47,2205400","14,7613083","692,5","9"
"18,700","47,2205400","14,7613083","692,5","9"
"18,750","47,2205400","14,7613083","692,5","9"
